LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,2ndFlrSF,LowQualFinSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,MoSold
,53227,0.0,1116,0,248,0,0,224,137,0,0,0,0,0,2008,256000,RL,Pave,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Gd,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Min1,Attchd,Fin,TA,TA,Y,WD,Normal,20,4,6,1,0,1,0,2,1,6,2,2,3
,5100,0.0,0,0,588,833,0,192,63,0,0,0,0,0,2008,161000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Hip,CompShg,Stucco,Wd Shng,None,TA,Gd,PConc,TA,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,70,8,7,0,0,1,0,3,1,7,1,1,6
,7015,161.0,185,0,524,224,0,0,0,248,0,0,0,0,2009,110000,RL,Pave,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkCmn,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,50,5,4,1,0,1,0,3,1,5,1,1,7
75.0,8004,110.0,544,0,288,1103,0,0,150,0,0,0,0,0,2009,263435,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,BuiltIn,Fin,TA,TA,Y,New,Partial,60,8,5,1,0,2,1,3,1,8,0,2,12
60.0,7200,0.0,350,210,0,560,0,256,0,0,0,0,0,0,2009,155000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,PConc,Gd,Gd,No,ALQ,BLQ,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,RFn,TA,TA,Y,WD,Normal,70,7,9,1,0,1,0,3,1,6,0,2,4
60.0,8281,0.0,553,311,0,0,0,0,0,236,0,0,0,0,2009,62383,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,5,5,0,0,1,0,3,1,5,1,1,12
74.0,11988,0.0,326,0,389,811,0,0,0,0,0,0,0,0,2008,188700,RL,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,Hip,CompShg,Stucco,Stucco,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Fa,Y,FuseA,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,70,6,7,0,0,1,1,3,1,6,1,1,8
60.0,8430,136.0,616,0,424,0,0,0,0,0,0,0,0,0,2009,124000,RL,Pave,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,,,,,Y,WD,Normal,20,5,5,0,0,2,0,3,1,5,0,0,8
,3072,18.0,0,0,1375,0,0,144,20,0,0,0,0,0,2006,178740,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,120,7,5,0,0,2,0,2,1,6,1,2,5
85.0,10628,0.0,778,0,499,0,0,0,0,0,0,176,0,0,2007,167000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Plywood,Plywood,None,TA,Gd,CBlock,TA,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,7,5,1,0,1,0,2,1,5,1,2,4
79.0,9480,224.0,386,0,342,756,0,168,0,0,0,0,0,0,2007,146500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,Stone,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,70,5,7,0,0,1,1,3,1,7,2,1,6
98.0,11428,248.0,0,0,1626,0,0,0,44,0,0,0,0,0,2007,250000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,8,5,0,0,2,0,3,1,7,1,3,5
76.0,9291,120.0,426,0,406,878,0,144,70,0,0,0,0,0,2008,187000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,6,5,0,0,2,1,3,1,7,0,2,6
,6820,0.0,368,1120,0,0,0,0,54,0,0,140,0,0,2010,212000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,Av,GLQ,BLQ,GasA,TA,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,120,8,5,1,0,1,1,1,1,4,0,2,6
92.0,11952,0.0,0,0,808,808,0,0,0,0,0,276,0,0,2007,190000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Mansard,WdShake,WdShing,Plywood,None,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,7,6,0,0,2,1,3,1,8,1,2,11
35.0,3675,80.0,459,0,88,0,0,0,28,0,0,0,0,0,2008,148000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Basment,RFn,TA,TA,Y,WD,Normal,180,6,5,1,0,1,0,2,1,5,0,2,6
110.0,14977,304.0,1350,0,626,0,0,250,63,0,0,0,0,0,2007,440000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New,Partial,20,8,5,1,0,2,0,2,1,7,1,3,7
41.0,5330,0.0,1196,0,298,0,0,96,48,0,0,0,0,0,2007,251000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,120,8,5,1,0,2,0,2,1,6,0,2,8
80.0,8480,0.0,630,0,340,0,0,0,24,0,0,192,0,0,2007,132500,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,5,6,1,0,1,0,2,1,5,0,2,7
75.0,13125,215.0,994,0,484,0,0,140,39,0,0,0,0,0,2008,208900,RL,Pave,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,20,6,5,1,0,2,0,3,1,7,1,2,4
105.0,13693,772.0,0,0,2153,574,0,414,84,0,0,0,0,0,2007,380000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal,60,9,5,0,0,2,1,3,1,9,1,3,3
79.0,10637,336.0,1288,0,417,0,0,208,44,0,0,0,0,0,2009,297000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,8,5,1,0,2,0,3,1,7,1,3,9
50.0,5925,435.0,168,0,739,0,0,0,72,0,0,0,0,0,2007,89471,RM,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,Stucco,BrkCmn,TA,TA,BrkTil,Fa,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Alloca,30,4,7,0,0,1,0,2,1,7,0,2,3
98.0,16033,378.0,1261,0,572,0,0,519,112,0,0,0,0,0,2006,326000,RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,20,9,5,1,0,2,0,3,1,8,1,3,3
72.0,11846,562.0,1567,0,225,0,0,206,49,0,0,0,0,0,2006,374000,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,20,9,5,1,0,2,0,2,1,6,1,3,8
50.0,2500,0.0,299,0,611,910,0,0,0,0,0,0,0,0,2009,155000,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,Gd,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Ex,Min2,Attchd,Unf,Fa,Fa,Y,WD,Normal,70,7,8,1,0,1,1,4,1,7,1,1,6
32.0,4500,116.0,897,0,319,0,0,0,125,0,0,0,0,0,2006,164000,RM,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,120,6,5,1,0,2,0,2,1,5,0,2,5
,7758,0.0,588,0,411,0,0,0,132,0,0,0,0,0,2007,132500,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,5,7,1,0,1,0,3,1,6,0,1,3
80.0,9600,0.0,607,0,506,0,0,0,80,120,0,0,0,0,2009,147000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,5,7,0,0,1,0,3,1,5,1,1,7
79.0,10289,168.0,836,0,237,0,0,0,0,0,0,0,0,0,2007,156000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,5,7,1,0,1,1,3,1,6,0,2,6
70.0,12243,0.0,998,0,486,0,0,224,0,0,0,180,0,0,2007,175000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,5,6,0,0,2,0,3,1,7,1,2,2
60.0,10800,0.0,664,0,290,648,0,142,0,0,0,0,0,0,2006,160000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Fa,CBlock,TA,Fa,No,BLQ,Unf,GasA,TA,N,FuseA,TA,Mod,Attchd,Unf,TA,Fa,N,ConLD,Normal,190,5,4,0,0,2,0,3,2,10,1,2,5
21.0,1526,0.0,515,0,115,0,0,0,0,0,0,0,0,0,2009,86000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,None,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,180,4,8,1,0,1,0,1,1,3,0,1,5
,2665,0.0,0,0,264,688,0,141,24,0,0,0,0,0,2008,115000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal,160,5,6,0,0,1,1,3,1,4,1,1,6
79.0,9490,0.0,403,165,238,620,0,0,0,32,0,0,0,0,2006,133000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,FuseA,Fa,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,50,6,7,1,0,1,0,3,1,5,2,1,8
105.0,15578,0.0,0,0,728,728,0,0,0,0,0,0,0,0,2006,172785,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,New,Partial,60,6,5,0,0,2,1,3,1,8,0,2,5
70.0,7931,0.0,374,532,363,0,0,0,0,0,0,0,0,0,2008,155000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,FuseA,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,5,6,0,0,1,1,3,1,6,1,1,6
50.0,5784,0.0,0,0,190,0,0,144,20,80,0,0,0,0,2009,91300,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,30,5,8,0,0,1,0,2,1,4,0,1,12
60.0,7879,0.0,495,0,225,0,0,0,523,115,0,0,0,0,2009,34900,C (all),Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,N,FuseA,TA,Typ,,,,,N,WD,Abnorml,30,4,5,0,0,1,0,2,1,4,0,0,11
,12692,0.0,1231,0,1969,0,0,264,75,291,0,0,0,0,2007,430000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,8,5,1,0,3,0,4,1,10,1,2,5
60.0,9120,0.0,329,0,697,687,0,0,100,0,0,0,0,0,2008,184000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,PConc,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,N,WD,Normal,50,7,6,1,0,2,0,4,1,8,0,1,6
65.0,7800,89.0,450,0,414,0,0,64,0,0,0,0,0,0,2009,130000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,20,5,7,0,0,1,0,3,1,5,0,1,6
70.0,7535,0.0,111,279,522,0,0,12,285,0,0,0,0,480,2007,120000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,Fa,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,20,5,7,0,1,1,0,2,1,5,0,1,6
21.0,1890,285.0,356,0,316,546,0,144,28,0,0,0,0,0,2007,113000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,160,6,5,0,0,1,1,3,1,7,0,1,5
75.0,9803,0.0,400,0,466,902,0,0,108,0,0,0,0,0,2008,226700,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,7,5,0,0,2,1,3,1,7,0,2,2
70.0,9170,0.0,698,96,420,0,0,0,0,184,0,0,0,400,2007,140000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,GLQ,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,Fa,Fa,Y,WD,Normal,20,5,7,1,0,1,0,2,1,6,0,2,4
100.0,15602,0.0,1247,0,254,0,0,0,54,0,0,161,0,0,2010,289000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,20,7,8,1,0,2,0,1,1,6,2,2,3
24.0,2308,0.0,257,495,103,467,0,260,0,0,0,0,0,0,2009,147000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,160,6,5,0,1,2,1,3,1,6,1,2,6
60.0,7596,360.0,0,0,960,1000,0,0,0,0,0,0,0,0,2009,124500,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,N,COD,Normal,90,5,5,0,0,2,0,4,2,10,0,2,7
80.0,9554,125.0,380,0,397,846,0,182,81,0,0,0,0,0,2006,215000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,8,5,0,0,2,1,3,1,8,1,2,9
75.0,7862,0.0,27,0,1191,0,0,0,102,0,0,0,0,0,2009,208300,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,New,Partial,20,6,5,0,0,2,0,2,1,4,0,2,9
60.0,9600,0.0,141,0,548,689,0,0,0,116,0,0,0,0,2008,161000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,None,TA,Ex,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,N,WD,Normal,70,7,9,0,0,2,0,3,1,7,1,2,10
80.0,9600,132.0,991,0,50,0,0,224,88,0,0,0,0,0,2009,124500,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,5,6,1,0,1,0,3,1,6,0,1,7
75.0,14559,70.0,650,180,178,0,0,324,42,0,0,168,0,2000,2009,164900,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,Gd,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Ex,Y,SBrkr,TA,Min1,CarPort,Unf,TA,TA,Y,WD,Normal,20,5,7,1,0,1,0,2,1,6,2,1,6
40.0,6792,94.0,0,0,1368,0,0,132,35,0,0,0,0,0,2006,202665,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New,Partial,120,7,5,0,0,2,0,2,1,6,1,2,3
70.0,9100,0.0,521,174,169,0,0,0,0,0,0,0,0,0,2006,129900,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,5,5,1,0,1,0,3,1,5,0,2,7
71.0,9187,0.0,336,0,748,0,0,120,0,158,0,0,0,0,2007,134000,RL,Pave,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,6,5,0,0,1,1,3,1,5,0,2,6
55.0,10594,0.0,0,0,768,0,0,0,0,112,0,0,0,0,2007,96500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,Grav,Fa,N,SBrkr,TA,Typ,Detchd,Unf,Po,Po,Y,WD,Normal,45,5,5,0,0,1,0,2,1,5,0,1,6
94.0,12220,305.0,1436,0,570,0,0,156,54,0,0,0,0,0,2009,402861,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,CBlock,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,New,Partial,20,10,5,1,0,2,1,3,1,9,1,3,9
,10448,333.0,0,0,689,741,0,0,104,0,0,0,0,0,2009,158000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,COD,Abnorml,80,6,6,0,0,2,1,3,1,7,1,2,8
